product_id,category,fabric,color
4633,drop sleeve,fluid,violet
4622,solid color top,lurex,black
4631,culottes,fluid,black
4632,culottes,fluid,brown
4602,culottes,polyviscous,brown
4537,long sleeve,nice,blue
4661,long sleeve,georgette,brown
4646,long sleeve,georgette,violet
4641,long sleeve,georgette,black
4636,drop sleeve,polyviscous,grey
4658,solid color top,plush,grey
4648,jumpsuit,matte jersey,black
4651,long sleeve,georgette,white
4642,culottes,cotton,green
4671,culottes,cotton,grey
4653,culottes,cotton,black
4668,trapeze dress,jacquard,white
4667,doll dress,matte jersey,black
4670,doll dress,crepe,red
4664,doll dress,georgette,black
4674,doll dress,crepe,black
4652,doll dress,georgette,black
4669,culottes,scuba crepe,black
4662,culottes,technical,black
4659,long sleeve,cotton,blue
4660,long sleeve,faux leather,black
4640,culottes,jacquard,white
4655,culottes,technical,violet
4638,culottes,technical,red
4663,long sleeve,cotton,white
4647,long sleeve,jacquard,brown
4676,long sleeve,cotton,white
4644,long sleeve,silky satin,black
4656,culottes,technical,black
4643,long sleeve,silky satin,blue
4637,drop sleeve,georgette,violet
4635,drop sleeve,georgette,black
4650,culottes,technical,brown
4666,sleeveless,georgette,red
4475,doll dress,shiny jersey,black
4476,doll dress,shiny jersey,black
4665,miniskirt,tulle,black
4654,culottes,polyviscous,black
4649,long sleeve,nice,brown
4682,long sleeve,georgette,yellow
4679,culottes,light jeans,blue
4692,long sleeve,georgette,black
4702,long sleeve,georgette,green
4723,culottes,bengaline,black
4689,doll dress,scuba crepe,black
4688,doll dress,georgette,black
4715,long sleeve,dainetto,yellow
4713,long sleeve,faux leather,black
4549,long sleeve,faux leather,black
4693,sleeveless,paillettes,black
4722,kimono dress,nice,black
4729,kimono dress,nice,black
4705,long sleeve,nice,white
4698,culottes,satin cotton,black
4681,drop sleeve,polyviscous,red
4716,long sleeve,dainetto,brown
4695,long sleeve,dainetto,violet
4683,drop sleeve,polyviscous,black
4717,long sleeve,faux leather,black
4703,long sleeve,polyviscous,grey
4629,long sleeve,faux leather,black
4728,long sleeve,faux leather,violet
4686,doll dress,georgette,grey
4694,long sleeve,dainetto,brown
4678,culottes,cotton,black
4697,short cardigan,nice,black
4714,short cardigan,nice,green
4724,long coat,crepe,black
4699,short sleeves,silky satin,black
4700,culottes,dark jeans,blue
4645,short sleeves,georgette,black
4672,sleeveless,georgette,white
4710,long sleeve,nice,violet
4721,long sleeve,nice,black
4690,doll dress,matte jersey,black
4639,solid color top,plush,grey
4691,long sleeve,scuba crepe,black
4559,culottes,faux leather,black
4720,long sleeve,nice,yellow
4711,long sleeve,nice,black
4696,long sleeve,nice,green
4727,culottes,dark jeans,blue
4718,culottes,polyviscous,white
4709,long sleeve,nice,green
4726,long sleeve,nice,yellow
4719,long sleeve,nice,violet
4725,culottes,polyviscous,black
4701,long sleeve,nice,green
4677,long sleeve,dark jeans,blue
4687,long sleeve,nice,black
4712,long sleeve,nice,yellow
4704,long sleeve,nice,violet
4680,doll dress,georgette,black
4756,long sleeve,nice,black
4768,short cardigan,nice,grey
4746,long sleeve,nice,brown
4777,short cardigan,nice,black
4759,long sleeve,cotton,white
4757,culottes,silky satin,black
4774,long sleeve,nice,grey
4760,long cardigan,nice,black
4775,long sleeve,nice,black
4749,sheath dress,georgette,brown
4753,culottes,light jeans,blue
4748,kimono dress,nice,brown
4730,culottes,dark jeans,blue
4752,kimono dress,nice,black
4737,kimono dress,frise,blue
4761,long sleeve,nice,black
4766,long sleeve,nice,brown
4685,long sleeve,faux leather,brown
4673,long sleeve,cotton,white
4767,short sleeves,nice,violet
4769,culottes,dark jeans,blue
4764,sleeveless,fur,black
4738,long sleeve,nice,green
4755,short sleeves,nice,black
4750,trapeze dress,polyviscous,brown
4742,short sleeves,georgette,black
4732,sleeveless,georgette,black
4745,doll dress,georgette,violet
4765,sleeveless,georgette,white
4763,medium coat,cloth,brown
4684,culottes,satin cotton,brown
4733,drop sleeve,polyviscous,yellow
4741,kimono dress,nice,brown
4747,long sleeve,faux leather,black
4739,long sleeve,georgette,white
4773,kimono dress,nice,brown
4772,miniskirt,scuba crepe,black
4744,sheath dress,scuba crepe,red
4734,drop sleeve,georgette,black
4751,culottes,cotton,blue
4770,culottes,cotton,black
4758,culottes,cotton,green
4743,sheath dress,scuba crepe,black
4776,culottes,polyviscous,black
4731,long sleeve,nice,black
4788,long sleeve,georgette,grey
4817,doll dress,georgette,grey
4814,short sleeves,nice,black
4811,long sleeve,georgette,white
4786,long sleeve,faux leather,black
4805,short sleeves,nice,grey
4802,culottes,technical,black
4807,long sleeve,georgette,white
4800,gitana skirt,tulle,black
4818,long dress,georgette,black
4781,culottes,polyviscous,black
4754,culottes,polyviscous,black
4797,culottes,crepe,black
4815,shirt dress,georgette,black
4804,long sleeve,georgette,black
4785,medium cardigan,nice,brown
4810,trapeze dress,technical,black
4801,long sleeve,georgette,brown
4803,sleeveless,paillettes,black
4791,sleeveless,paillettes,brown
4783,solid color top,lurex,grey
4793,long sleeve,faux leather,black
4782,solid color top,lurex,brown
4798,short sleeves,nice,black
4789,doll dress,georgette,black
4809,long sleeve,nice,violet
4790,doll dress,crepe,black
4771,medium coat,cloth,grey
4762,medium coat,cloth,black
4779,medium coat,cloth,black
4778,medium coat,cloth,red
4784,culottes,faux leather,red
4796,long sleeve,nice,black
4780,culottes,faux leather,black
4808,medium cardigan,nice,black
4735,long sleeve,nice,brown
4806,culottes,technical,black
4675,long sleeve,scuba crepe,black
4799,long sleeve,nice,brown
4834,long sleeve,nice,black
4825,long sleeve,nice,black
4843,long sleeve,nice,brown
4830,long sleeve,nice,black
4821,long sleeve,nice,violet
4873,long sleeve,acrylic,brown
4861,long sleeve,acrylic,black
4840,long sleeve,fur,black
4833,long sleeve,nice,black
4829,long sleeve,nice,violet
4787,long coat,foam rubber,black
4823,long sleeve,nice,black
4837,medium cardigan,nice,brown
4816,long coat,foam rubber,brown
4826,long sleeve,nice,black
4835,long sleeve,nice,violet
4836,long sleeve,nice,violet
4832,long sleeve,nice,brown
4819,long sleeve,nice,violet
4822,culottes,milano stitch,black
4852,long dress,scuba crepe,black
4560,short coat,foam rubber,yellow
4877,long sleeve,cotton,blue
4874,doll dress,georgette,black
4875,culottes,light jeans,blue
4813,long coat,cloth,black
4880,culottes,dark jeans,blue
4863,long sleeve,cotton,white
4851,long sleeve,cotton,blue
4862,sleeveless,fur,black
4847,sleeveless,fur,black
4859,long sleeve,cotton,black
4857,doll dress,scuba crepe,yellow
4841,short coat,cloth,brown
4848,short coat,cloth,black
4856,long sleeve,georgette,yellow
4858,doll dress,scuba crepe,black
4827,culottes,milano stitch,black
4828,culottes,milano stitch,black
4868,trapeze dress,technical,red
4872,culottes,dark jeans,blue
4867,sheath dress,milano stitch,black
4865,long sleeve,georgette,green
4882,culottes,light jeans,blue
4812,long sleeve,fur,black
4866,long sleeve,scuba crepe,black
4870,miniskirt,faux leather,black
4846,long sleeve,faux leather,black
4864,long sleeve,faux leather,black
4879,long coat,cotton,green
4855,sleeveless,silky satin,brown
4854,doll dress,paillettes,black
4869,medium coat,foam rubber,white
4883,medium coat,foam rubber,black
4871,long sleeve,faux leather,black
4795,long sleeve,faux leather,brown
4853,trapeze dress,polyviscous,grey
4850,trapeze dress,polyviscous,black
4792,long sleeve,paillettes,grey
4844,doll dress,scuba crepe,black
4842,long sleeve,polyviscous,black
4849,doll dress,georgette,black
4838,culottes,cotton,grey
4839,culottes,cotton,black
4917,solid color top,acrylic,black
4910,drop sleeve,georgette,brown
4893,kimono dress,acrylic,black
4896,long sleeve,nice,black
4860,sleeveless,paillettes,black
4895,long sleeve,georgette,white
4919,short sleeves,lace,violet
4920,solid color top,acrylic,green
4894,long sleeve,nice,black
4927,solid color top,acrylic,red
4886,long sleeve,cotton,white
4845,sleeveless,fur,brown
4912,long sleeve,faux leather,black
4820,short sleeves,nice,brown
4890,culottes,faux leather,black
4909,trapeze dress,matte jersey,black
4915,culottes,matte jersey,brown
4901,sleeveless,matte jersey,black
4887,printed shirt,cotton,white
4897,long sleeve,georgette,grey
4913,culottes,scuba crepe,black
4933,culottes,milano stitch,black
4907,culottes,milano stitch,black
4921,culottes,milano stitch,black
4898,miniskirt,polyviscous,red
4899,culottes,dark jeans,blue
4937,doll dress,georgette,grey
4941,long sleeve,dainetto,yellow
4929,long sleeve,dainetto,brown
4902,long sleeve,marocain,white
4928,medium coat,foam rubber,red
4939,culottes,scuba crepe,black
4891,trapeze dress,polyviscous,red
4888,doll dress,georgette,green
4905,doll dress,georgette,violet
4906,long cardigan,hron,grey
4908,solid color top,matte jersey,black
4931,culottes,scuba crepe,black
4935,long sleeve,acrylic,violet
4938,culottes,faux leather,black
4889,trapeze dress,technical,black
4885,trapeze dress,technical,yellow
4923,long cardigan,hron,black
4900,culottes,milano stitch,black
4914,solid color top,matte jersey,red
4916,long sleeve,nice,grey
4918,long cardigan,hron,brown
4904,long sleeve,faux leather,black
4922,long coat,foam rubber,black
4924,long coat,foam rubber,green
4930,solid color top,matte jersey,grey
4947,culottes,milano stitch,black
4971,doll dress,georgette,black
4943,culottes,polyviscous,black
4962,long sleeve,georgette,violet
4959,trapeze dress,polyviscous,grey
4968,long coat,foam rubber,blue
4950,medium coat,crepe,black
4961,trapeze dress,scuba crepe,grey
4881,trapeze dress,scuba crepe,black
4970,long coat,foam rubber,black
4926,long sleeve,dainetto,violet
4969,long sleeve,fur,black
4942,long sleeve,nice,brown
4956,long sleeve,georgette,white
4946,short sleeves,nice,black
4967,culottes,faux leather,black
4973,culottes,crepe,black
4972,culottes,milano stitch,black
4975,culottes,milano stitch,black
4954,doll dress,scuba crepe,blue
4951,doll dress,scuba crepe,black
4932,long sleeve,acrylic,brown
4957,doll dress,scuba crepe,red
4949,long cardigan,acrylic,black
4953,long sleeve,hron,grey
4955,long duster,nice,black
4958,long duster,nice,brown
4963,long cardigan,hron,black
4974,long cardigan,hron,grey
4965,long duster,nice,black
4944,medium coat,crepe,black
4948,sheath dress,scuba crepe,black
4960,culottes,polyviscous,grey
4911,medium coat,foam rubber,black
4952,long sleeve,polyviscous,black
4964,gitana skirt,tulle,brown
5009,long sleeve,acrylic,brown
5011,long sleeve,faux leather,blue
5019,short cardigan,nice,black
4998,long sleeve,faux leather,black
5012,short cardigan,nice,brown
5029,culottes,cotton,black
5013,long sleeve,nice,black
5010,long sleeve,nice,brown
5026,short sleeves,nice,black
5037,solid color top,lurex,violet
5007,long sleeve,nice,white
4989,miniskirt,technical,black
4945,short sleeves,nice,brown
5039,solid color top,lurex,black
5005,short sleeves,nice,white
5003,long sleeve,nice,black
5021,long sleeve,acrylic,black
5001,long sleeve,acrylic,grey
4996,long sleeve,nice,violet
4995,long sleeve,nice,black
5033,medium coat,foam rubber,black
5015,medium coat,foam rubber,brown
5022,long cardigan,acrylic,grey
4991,long cardigan,acrylic,black
4992,long coat,cloth,grey
5020,trapeze dress,polyviscous,grey
5027,long coat,cloth,brown
5038,long sleeve,marocain,violet
5002,long sleeve,nice,violet
4994,long sleeve,nice,black
5000,long sleeve,nice,white
5014,long sleeve,nice,black
5032,long duster,nice,brown
5034,long duster,nice,black
4999,long sleeve,nice,violet
4997,kimono dress,nice,black
4988,medium coat,cloth,black
5008,long sleeve,nice,black
5006,short sleeves,nice,black
5018,long sleeve,nice,white
5031,medium coat,cloth,black
4984,long sleeve,georgette,brown
4985,doll dress,georgette,black
4977,doll dress,georgette,black
4982,long sleeve,fur,violet
5035,trapeze dress,technical,brown
5017,culottes,cotton,black
5025,long sleeve,hron,brown
5023,medium cardigan,acrylic,black
5046,medium coat,cloth,black
5030,medium cardigan,acrylic,black
5024,culottes,dark jeans,blue
4990,long sleeve,hron,grey
5016,printed shirt,cotton,white
4993,long sleeve,fur,black
4987,long dress,tulle,brown
4980,long sleeve,georgette,black
4981,doll dress,tulle,black
5043,short sleeves,georgette,black
4983,short sleeves,paillettes,black
4979,culottes,technical,black
4986,long sleeve,georgette,black
4978,culottes,crepe,brown
4976,sleeveless,georgette,black
5028,long sleeve,hron,brown
5036,medium coat,cloth,grey
5004,long sleeve,hron,grey
5053,culottes,polyviscous,brown
5331,solid color top,tulle,black
5068,culottes,scuba crepe,black
5070,long coat,cotton,black
5062,medium coat,foam rubber,yellow
5048,doll dress,scuba crepe,black
5072,medium coat,foam rubber,black
5059,kimono dress,nice,brown
5079,kimono dress,acrylic,brown
5069,long sleeve,fur,black
5045,solid color top,paillettes,black
5077,kimono dress,nice,black
5047,long sleeve,fur,white
5064,kimono dress,nice,black
5057,solid color top,paillettes,red
5063,kimono dress,nice,brown
5075,long sleeve,acrylic,blue
5050,solid color top,lurex,black
5074,long sleeve,acrylic,brown
5058,long sleeve,acrylic,yellow
5044,sleeveless,fur,black
5042,long dress,georgette,red
5041,solid color top,lurex,violet
5332,doll dress,tulle,black
5065,long coat,acrylic,yellow
5051,trapeze dress,polyviscous,black
5054,doll dress,scuba crepe,red
5071,long coat,acrylic,black
5060,culottes,dark jeans,blue
5080,kimono dress,acrylic,brown
5061,long coat,foam rubber,black
5040,solid color top,lurex,black
5049,doll dress,scuba crepe,green
5333,shirt dress,cady,brown
5076,sheath dress,scuba crepe,black
5067,culottes,scuba crepe,brown
5055,culottes,technical,red
5056,sheath dress,polyviscous,white
5052,culottes,technical,black
5066,long coat,foam rubber,yellow
5334,long sleeve,lurex,black
5358,long sleeve,hron,brown
5368,long sleeve,nice,black
5344,doll dress,georgette,black
5356,long sleeve,nice,black
5347,long sleeve,nice,grey
5361,long sleeve,nice,black
5374,long sleeve,hron,black
5371,long sleeve,nice,violet
5378,long sleeve,nice,brown
5354,long sleeve,nice,black
5340,culottes,crepe,black
5369,medium cardigan,nice,black
5364,long sleeve,nice,black
5345,long sleeve,nice,black
5362,long sleeve,nice,brown
5366,long sleeve,nice,brown
5336,long sleeve,nice,brown
5342,short cardigan,paillettes,black
5367,long sleeve,nice,brown
5343,long sleeve,nice,grey
5363,long sleeve,nice,black
5370,long sleeve,nice,brown
5357,long sleeve,nice,brown
5352,long sleeve,nice,brown
5349,culottes,milano stitch,black
5375,long sleeve,nice,black
5339,long sleeve,georgette,black
5365,culottes,dark jeans,blue
5341,kimono dress,frise,grey
5338,kimono dress,frise,black
4940,sheath dress,matte jersey,black
5351,kimono dress,frise,blue
5353,long sleeve,fur,black
5348,culottes,dark jeans,blue
5073,medium coat,cloth,red
5359,culottes,lurex,black
5376,long coat,goose,brown
5337,kimono dress,frise,brown
5379,long coat,goose,black
5372,gitana skirt,tulle,black
5335,shirt dress,scuba crepe,yellow
4936,short sleeves,nice,black
5346,long dress,georgette,violet
5360,long sleeve,nice,brown
5355,long sleeve,nice,black
5377,long sleeve,nice,black
5350,solid color top,paillettes,black
5373,long cardigan,acrylic,black
5394,maxi,acrylic,grey
5429,patterned top,acrylic,grey
5412,long sleeve,hron,brown
5432,kimono dress,acrylic,grey
5396,long sleeve,hron,grey
5431,kimono dress,acrylic,black
5397,patterned top,acrylic,black
5386,long sleeve,nice,grey
5391,long sleeve,nice,white
5389,long sleeve,nice,black
5426,long sleeve,nice,brown
5425,long sleeve,nice,violet
5407,long sleeve,nice,black
5417,long sleeve,nice,blue
5433,long coat,crepe,black
5406,long coat,crepe,red
5408,long sleeve,nice,black
5403,long coat,crepe,red
5430,kimono dress,acrylic,brown
5434,culottes,cotton,black
5435,kimono dress,acrylic,grey
5395,doll dress,georgette,red
5411,culottes,polyviscous,grey
5401,kimono dress,acrylic,black
5399,long sleeve,hron,grey
5400,medium cardigan,acrylic,black
5388,long sleeve,acrylic,brown
5413,long sleeve,acrylic,grey
5427,medium cardigan,acrylic,grey
5428,sheath dress,scuba crepe,red
5438,long sleeve,acrylic,brown
5383,culottes,cotton,black
5436,long sleeve,fur,black
5385,doll dress,polyviscous,grey
5390,miniskirt,polyviscous,violet
5393,kimono dress,frise,black
5405,sleeveless,georgette,red
5387,kimono dress,frise,black
5398,medium coat,foam rubber,black
5384,long dress,georgette,red
5424,long sleeve,hron,brown
5381,long sleeve,georgette,red
5414,long sleeve,hron,grey
5409,culottes,technical,black
5421,long sleeve,hron,violet
5415,long sleeve,hron,violet
5382,long sleeve,hron,black
5416,long sleeve,hron,grey
5422,long sleeve,hron,grey
5392,long sleeve,hron,violet
5410,sleeveless,acrylic,black
5419,sleeveless,acrylic,black
5423,long sleeve,hron,brown
5420,long sleeve,hron,grey
5402,short cardigan,hron,black
5418,short cardigan,hron,grey
5380,long sleeve,nice,violet
5404,long sleeve,hron,black
5457,long duster,frise,black
5453,miniskirt,silky satin,black
5078,medium coat,foam rubber,black
5452,long coat,foam rubber,black
5443,long coat,foam rubber,brown
5469,long duster,frise,brown
5439,solid color top,matte jersey,black
5449,medium coat,cloth,black
5451,medium coat,cloth,grey
5445,long dress,lace,black
5462,medium coat,cloth,grey
5455,solid color top,acrylic,black
5461,long coat,cotton,black
5448,medium coat,cloth,brown
5458,sleeveless,georgette,black
5463,sheath dress,paillettes,black
5464,sheath dress,paillettes,yellow
5444,long sleeve,georgette,black
5450,medium coat,cloth,black
5442,solid color top,acrylic,black
5440,sleeveless,georgette,black
5467,sleeveless,paillettes,yellow
5441,long dress,tulle,black
5465,long coat,cloth,black
5447,solid color top,paillettes,black
5460,kimono dress,acrylic,grey
5466,kimono dress,acrylic,black
5454,culottes,velvet,green
5459,culottes,velvet,black
5456,long sleeve,acrylic,brown
5446,long sleeve,acrylic,grey
4966,long duster,nice,grey
5468,culottes,dark jeans,blue
5473,culottes,nice,black
5503,long sleeve,nice,white
5528,long sleeve,nice,white
5475,culottes,nice,black
5478,short cardigan,nice,red
5472,long sleeve,nice,white
5486,long sleeve,nice,black
5487,long sleeve,nice,black
5477,long sleeve,nice,brown
5516,long sleeve,nice,red
5512,long sleeve,nice,red
5476,solid color top,lurex,black
5507,long sleeve,nice,black
5513,sleeveless,nice,black
5470,medium coat,acrylic,black
5484,long sleeve,nice,white
5509,medium coat,acrylic,blue
5488,long sleeve,nice,black
5489,long sleeve,fur,black
5508,long sleeve,nice,black
5479,long sleeve,nice,black
5518,long sleeve,nice,grey
5514,long sleeve,nice,red
5526,short cardigan,nice,black
5506,long sleeve,nice,brown
5496,long sleeve,nice,red
5491,short cardigan,nice,black
5480,long sleeve,nice,black
5481,long sleeve,nice,brown
5482,sleeveless,acrylic,black
5522,solid color top,crepe,black
5523,sleeveless,acrylic,red
5517,long sleeve,nice,black
5531,long sleeve,acrylic,brown
5471,medium coat,foam rubber,black
5505,sleeveless,lurex,grey
5500,culottes,scuba crepe,black
5493,sleeveless,lurex,black
5492,solid color top,tulle,black
5519,long coat,foam rubber,brown
5490,culottes,cotton,black
5504,medium coat,foam rubber,grey
5497,long coat,foam rubber,black
5530,medium coat,foam rubber,blue
5502,long sleeve,paillettes,black
5515,long sleeve,acrylic,brown
5483,sheath dress,lurex,black
5495,solid color top,tulle,black
5494,long sleeve,fur,black
5511,long sleeve,acrylic,green
5525,long sleeve,acrylic,black
5485,short sleeves,hron,brown
5510,short sleeves,hron,grey
5499,short cardigan,nice,black
5474,long dress,georgette,black
5498,doll dress,tulle,black
5521,long coat,foam rubber,black
5527,long coat,foam rubber,brown
5501,long dress,tulle,black
5520,doll dress,tulle,black
5529,culottes,lurex,black
5535,kimono dress,frise,white
5547,kimono dress,frise,black
5540,culottes,scuba crepe,black
4435,patterned top,tulle,white
5545,medium coat,cloth,brown
5536,medium coat,cloth,black
4925,culottes,faux leather,black
5549,short coat,foam rubber,black
5542,kimono dress,paillettes,violet
5524,sleeveless,acrylic,grey
5548,kimono dress,paillettes,brown
5541,kimono dress,paillettes,black
5532,kimono dress,frise,grey
5533,kimono dress,frise,black
5538,kimono dress,frise,brown
5544,kimono dress,frise,grey
4628,sleeveless,georgette,black
5437,long sleeve,hron,grey
5539,maxi,acrylic,grey
5543,long sleeve,acrylic,black
5537,long sleeve,acrylic,blue
4934,long coat,cloth,black
5534,long sleeve,acrylic,blue
5550,long sleeve,acrylic,black
5546,long sleeve,acrylic,brown
5558,medium coat,foam rubber,black
5551,long sleeve,acrylic,green
5552,long sleeve,acrylic,brown
5557,medium coat,foam rubber,grey
5556,long sleeve,acrylic,black
5553,long sleeve,acrylic,black
5554,long sleeve,acrylic,green
5567,long sleeve,acrylic,brown
5555,long sleeve,nice,black
5561,long coat,foam rubber,brown
5559,long sleeve,fur,black
5560,medium coat,foam rubber,brown
5570,maxi,acrylic,grey
5569,maxi,acrylic,violet
5562,maxi,acrylic,grey
5571,patterned top,acrylic,black
5566,short coat,foam rubber,blue
5564,short coat,foam rubber,black
5563,solid color top,lurex,black
5568,solid color top,lurex,black
5565,solid color top,lurex,brown
5572,doll dress,polyviscous,black
5575,trapeze dress,milano stitch,red
5577,trapeze dress,milano stitch,green
5574,trapeze dress,milano stitch,black
4892,long sleeve,cotton,black
5573,trapeze dress,milano stitch,black
5576,trapeze dress,milano stitch,black
4878,long sleeve,faux leather,yellow
4884,long sleeve,faux leather,black
4623,sleeveless,georgette,black
